site_i_enzyme,site_ii_enzyme,site_iii_enzyme,site_i_ovhg,site_ii_ovhg,site_iii_ovhg,pGEX-4T-1_compatible,pMAL-c5X_compatible,pET-21a(+)_compatible,pET-28a(+)_compatible,pET-28a(+)_start_codon_compatible,pCold_I_compatible,pUC18_compatible,pQE-3_compatible
BssHII,MluI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,MluI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
BssHII,MluI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,MluI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
BssHII,NcoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,NcoI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NcoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NcoI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NcoI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,NheI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,NheI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NheI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NheI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NheI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,NotI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,NotI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NotI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
BssHII,NotI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,NotI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
BssHII,PacI,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
BssHII,PacI,BseRI,-4,2,2,False,False,False,False,False,False,True,False
BssHII,PacI,BsgI,-4,2,2,False,False,False,False,False,False,True,True
BssHII,PacI,BsmI,-4,2,2,False,False,False,False,False,False,True,False
BssHII,PacI,BspMI,-4,2,-4,False,False,False,False,False,False,True,True
BssHII,PspOMI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,PspOMI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,PspOMI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
BssHII,PspOMI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,PspOMI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
BssHII,SacII,BbsI,-4,2,-4,False,False,False,False,False,False,True,False
BssHII,SacII,BseRI,-4,2,2,False,False,False,False,False,False,True,False
BssHII,SacII,BsgI,-4,2,2,False,False,False,False,False,False,True,True
BssHII,SacII,BsmI,-4,2,2,False,False,False,False,False,False,True,False
BssHII,SacII,BspMI,-4,2,-4,False,False,False,False,False,False,True,True
BssHII,SalI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,SalI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,SalI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
BssHII,SalI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,SalI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
BssHII,SpeI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,SpeI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,SpeI,BsgI,-4,-4,2,False,False,False,False,False,False,True,True
BssHII,SpeI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,SpeI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,True
BssHII,XbaI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,XbaI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XbaI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XbaI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XbaI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,XhoI,BbsI,-4,-4,-4,False,False,False,False,False,False,True,False
BssHII,XhoI,BseRI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XhoI,BsgI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XhoI,BsmI,-4,-4,2,False,False,False,False,False,False,True,False
BssHII,XhoI,BspMI,-4,-4,-4,False,False,False,False,False,False,True,False
BstBI,AflII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,AflII,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,AflII,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,AflII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,AflII,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,AflII,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,AflII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,AgeI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,AgeI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,AgeI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,AgeI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,AgeI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,AgeI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,AgeI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,AscI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,AscI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,AscI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,AscI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,AscI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,AscI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,AscI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,AvrII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,AvrII,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,AvrII,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,AvrII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,AvrII,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,AvrII,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,AvrII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,BclI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BclI,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BclI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,BclI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BclI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
BstBI,BglII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BglII,BseRI,-2,-4,2,False,False,False,False,False,True,True,False
BstBI,BglII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,BglII,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BglII,BspMI,-2,-4,-4,False,False,False,False,False,True,True,True
BstBI,BglII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,BsiWI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BsiWI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,BsiWI,BseRI,-2,-4,2,False,False,True,True,True,True,True,False
BstBI,BsiWI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,BsiWI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,BsiWI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,BsiWI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,BspEI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BspEI,BseRI,-2,-4,2,False,False,False,False,False,True,True,False
BstBI,BspEI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BspEI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BspEI,BspMI,-2,-4,-4,False,False,False,False,False,True,True,False
BstBI,BspEI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,BsrGI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BsrGI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,BsrGI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,BsrGI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,BsrGI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,BsrGI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,BsrGI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,BssHII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,BssHII,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BssHII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,BssHII,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,BssHII,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
BstBI,EcoRI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,EcoRI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,EcoRI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,EcoRI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,EcoRI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,EcoRI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,False
BstBI,EcoRI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,HindIII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,HindIII,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,HindIII,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,HindIII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,HindIII,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,HindIII,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,HindIII,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,MluI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,MluI,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,MluI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,MluI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,MluI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
BstBI,NcoI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,NcoI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
BstBI,NcoI,BseRI,-2,-4,2,False,True,True,False,True,True,True,False
BstBI,NcoI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,NcoI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,NcoI,BspMI,-2,-4,-4,False,False,True,False,True,True,True,False
BstBI,NcoI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,NheI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,NheI,BsaI,-2,-4,-4,False,False,False,False,True,False,False,False
BstBI,NheI,BseRI,-2,-4,2,False,True,True,False,True,False,True,False
BstBI,NheI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,NheI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,NheI,BspMI,-2,-4,-4,False,False,True,False,True,False,True,False
BstBI,NotI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,NotI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,NotI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,NotI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,NotI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,NotI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,NotI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,PacI,BbsI,-2,2,-4,False,False,False,False,False,False,True,False
BstBI,PacI,BsaI,-2,2,-4,False,False,False,True,True,False,False,False
BstBI,PacI,BseRI,-2,2,2,False,True,True,True,True,True,True,False
BstBI,PacI,BsgI,-2,2,2,False,False,False,False,False,False,True,True
BstBI,PacI,BsmI,-2,2,2,False,False,True,False,False,False,True,False
BstBI,PacI,BspMI,-2,2,-4,False,False,True,True,True,True,True,True
BstBI,PacI,SapI,-2,2,-3,False,False,False,False,False,True,False,False
BstBI,PciI,BseRI,-2,-4,2,False,False,False,False,False,True,False,False
BstBI,PciI,BspMI,-2,-4,-4,False,False,False,False,False,True,False,False
BstBI,PciI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,PspOMI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,PspOMI,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,PspOMI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,PspOMI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,PspOMI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
BstBI,SacII,BbsI,-2,2,-4,False,False,False,False,False,False,True,False
BstBI,SacII,BsaI,-2,2,-4,False,False,False,True,True,False,False,False
BstBI,SacII,BseRI,-2,2,2,False,True,True,True,True,True,True,False
BstBI,SacII,BsgI,-2,2,2,False,False,False,False,False,False,True,True
BstBI,SacII,BsmI,-2,2,2,False,False,True,False,False,False,True,False
BstBI,SacII,BspMI,-2,2,-4,False,False,True,True,True,True,True,True
BstBI,SacII,SapI,-2,2,-3,False,False,False,False,False,True,False,False
BstBI,SalI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,SalI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,SalI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,SalI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,SalI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,SalI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,SalI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,SpeI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,SpeI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,SpeI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,SpeI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
BstBI,SpeI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,SpeI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,True
BstBI,SpeI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,XbaI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,XbaI,BseRI,-2,-4,2,False,True,False,False,False,True,True,False
BstBI,XbaI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,XbaI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,XbaI,BspMI,-2,-4,-4,False,False,False,False,False,True,True,False
BstBI,XbaI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
BstBI,XhoI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
BstBI,XhoI,BsaI,-2,-4,-4,False,False,False,True,True,False,False,False
BstBI,XhoI,BseRI,-2,-4,2,False,True,True,True,True,True,True,False
BstBI,XhoI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
BstBI,XhoI,BsmI,-2,-4,2,False,False,True,False,False,False,True,False
BstBI,XhoI,BspMI,-2,-4,-4,False,False,True,True,True,True,True,False
BstBI,XhoI,SapI,-2,-4,-3,False,False,False,False,False,True,False,False
ClaI,AflII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,AflII,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,AflII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,AflII,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,AflII,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,AgeI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,AgeI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,AgeI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,AgeI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,AgeI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,AscI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,AscI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,AscI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,AscI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,AscI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,AvrII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,AvrII,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,AvrII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,AvrII,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,AvrII,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,BclI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BclI,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,BclI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,BclI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,BclI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
ClaI,BglII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BglII,BseRI,-2,-4,2,True,False,False,False,False,False,True,False
ClaI,BglII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,BglII,BsmI,-2,-4,2,True,False,False,False,False,False,True,False
ClaI,BglII,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
ClaI,BsiWI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BsiWI,BseRI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,BsiWI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,BsiWI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,BsiWI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,BspEI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BspEI,BseRI,-2,-4,2,True,False,False,False,False,False,True,False
ClaI,BspEI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,BspEI,BsmI,-2,-4,2,True,False,False,False,False,False,True,False
ClaI,BspEI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BsrGI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BsrGI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,BsrGI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,BsrGI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,BsrGI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,BssHII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,BssHII,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,BssHII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,BssHII,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,BssHII,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
ClaI,EcoRI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,EcoRI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,EcoRI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,EcoRI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,EcoRI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,False
ClaI,HindIII,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,HindIII,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,HindIII,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,HindIII,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,HindIII,BspMI,-2,-4,-4,False,False,True,False,False,False,True,True
ClaI,MluI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,MluI,BseRI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,MluI,BsgI,-2,-4,2,False,False,False,False,False,False,True,True
ClaI,MluI,BsmI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,MluI,BspMI,-2,-4,-4,False,False,False,False,False,False,True,True
ClaI,NcoI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,NcoI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,NcoI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,NcoI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
ClaI,NcoI,BspMI,-2,-4,-4,False,False,True,False,False,False,True,False
ClaI,NheI,BbsI,-2,-4,-4,False,False,False,False,False,False,True,False
ClaI,NheI,BseRI,-2,-4,2,True,True,True,False,False,False,True,False
ClaI,NheI,BsgI,-2,-4,2,False,False,False,False,False,False,True,False
ClaI,NheI,BsmI,-2,-4,2,True,False,True,False,False,False,True,False
